,X-axis,Y-Axis,Z-Axis
2680,34,-81,991
2681,26,-72,997
2682,43,-60,972
2683,28,-44,1001
2684,39,-38,946
2685,12,-59,978
2686,10,-53,970
2687,32,-66,970
2688,31,-66,976
2689,27,-68,1006
2690,6,-84,1008
2691,37,-81,1013
2692,31,-77,1011
2693,30,-77,1023
2694,37,-54,1072
2695,17,-74,1075
2696,27,-57,1057
2697,29,-70,1061
2698,14,-80,1077
2699,36,-56,1072
2700,12,-58,1083
2701,22,-71,1066
2702,22,-45,1059
2703,31,-44,1071
2704,32,-67,1062
2705,41,-82,1039
2706,35,-88,1025
2707,35,-108,1030
2708,33,-78,996
2709,39,-84,999
2710,14,-64,958
2711,5,-59,955
2712,10,-59,946
2713,23,-46,932
2714,18,-80,942
2715,53,-46,944
2716,35,-74,942
2717,28,-76,999
2718,21,-91,979
2719,36,-67,999
2720,4,-96,1028
2721,28,-71,1051
2722,26,-58,1033
2723,21,-95,1075
2724,39,-67,1055
2725,34,-80,1054
2726,37,-68,1058
2727,16,-64,1080
2728,20,-38,1090
2729,27,-40,1092
2730,25,-37,1055
2731,39,-48,1055
2732,11,-49,1037
2733,45,-55,1025
2734,28,-67,989
2735,53,-74,988
2736,27,-69,951
2737,18,-75,954
2738,31,-75,926
2739,27,-84,950
2740,16,-71,953
2741,19,-78,964
2742,42,-64,988
2743,5,-81,992
2744,8,-79,996
2745,33,-61,991
2746,5,-75,1027
2747,49,-46,999
2748,10,-63,1017
2749,38,-51,1041
2750,29,-56,1042
2751,37,-57,1008
2752,32,-62,1026
2753,35,-72,1010
2754,78,-54,1013
2755,40,-87,1059
2756,38,-75,1034
2757,13,-71,1055
2758,2,-79,1043
2759,4,-69,1060
2760,0,-57,1041
2761,14,-65,1048
2762,16,-72,1057
2763,33,-59,1027
2764,7,-71,1032
2765,44,-30,992
2766,27,-72,982
2767,12,-70,995
2768,46,-26,964
2769,20,-81,985
2770,43,-53,953
2771,59,-56,941
2772,20,-86,977
2773,38,-67,955
2774,24,-80,974
2775,17,-78,1013
2776,-4,-87,1044
2777,-1,-71,1057
2778,2,-71,1047
2779,8,-84,1035
2780,28,-64,1054
2781,36,-60,1050
2782,40,-59,1022
2783,47,-57,1018
2784,51,-36,1016
2785,19,-66,1030
2786,6,-62,1038
2787,32,-48,1031
2788,7,-62,1045
2789,24,-78,1056
2790,30,-86,1067
2791,8,-99,1064
2792,20,-104,1074
2793,13,-70,1078
2794,14,-67,1070
2795,16,-44,1063
2796,-8,-64,1035
2797,42,-52,1020
2798,22,-62,1011
2799,61,-50,985
2800,53,-62,975
2801,22,-66,949
2802,52,-55,943
2803,33,-63,956
2804,20,-61,975
2805,24,-64,990
2806,6,-61,970
2807,26,-73,1007
2808,10,-80,1002
2809,14,-71,1020
2810,19,-99,1056
2811,39,-76,1051
2812,22,-92,1070
2813,42,-81,1073
2814,31,-61,1099
2815,55,-37,1075
2816,41,-51,1073
2817,34,-46,1038
2818,32,-56,1066
2819,14,-56,1063
2820,25,-60,1043
2821,16,-61,1056
2822,25,-56,1057
2823,-4,-75,1063
2824,2,-54,1078
2825,19,-68,1035
2826,20,-55,1025
2827,24,-75,1012
2828,20,-67,1003
2829,34,-71,975
2830,34,-84,991
2831,44,-54,945
2832,47,-61,961
2833,38,-53,962
2834,33,-70,966
2835,20,-70,969
2836,17,-60,951
2837,14,-56,989
2838,4,-57,1002
2839,3,-52,1015
2840,27,-62,1029
2841,8,-84,1054
2842,13,-84,1094
2843,34,-57,1094
2844,4,-84,1115
2845,20,-62,1108
2846,40,-67,1125
2847,25,-62,1089
2848,59,-47,1061
2849,51,-49,1081
2850,52,-61,1042
2851,67,-50,1033
2852,21,-74,1046
2853,44,-48,988
2854,20,-63,985
2855,-1,-79,974
2856,16,-72,975
2857,0,-80,965
2858,-4,-59,975
2859,5,-72,1001
2860,14,-85,1015
2861,26,-75,999
2862,51,-72,996
2863,16,-84,1044
2864,56,-58,1029
2865,28,-48,1018
2866,35,-74,1026
2867,26,-63,1025
2868,22,-49,1010
2869,22,-57,1017
2870,20,-63,1001
2871,7,-71,1006
2872,30,-56,1032
2873,20,-56,1050
2874,22,-61,1045
2875,23,-75,1035
2876,36,-64,1038
2877,20,-56,1035
2878,32,-76,1063
2879,29,-79,1037
2880,29,-59,1048
2881,49,-63,1045
2882,19,-50,1045
2883,38,-76,1028
2884,49,-41,981
2885,14,-81,1014
2886,31,-44,976
2887,12,-82,994
2888,35,-55,1004
2889,22,-76,997
2890,26,-58,1006
2891,36,-55,999
2892,21,-81,1017
2893,32,-57,1018
2894,34,-64,1004
2895,23,-71,1010
2896,39,-56,1023
2897,35,-85,1015
2898,32,-61,1017
2899,22,-67,1023
2900,29,-44,1036
2901,13,-83,1046
2902,41,-68,1059
2903,19,-57,1043
2904,20,-78,1052
2905,18,-48,1028
2906,10,-74,1045
2907,3,-66,1048
2908,23,-74,1026
2909,39,-59,1013
2910,22,-87,1022
2911,60,-56,1047
2912,49,-74,1009
2913,44,-81,1028
2914,34,-59,978
2915,38,-72,982
2916,32,-58,983
2917,0,-80,1002
2918,21,-53,993
2919,12,-52,955
2920,-9,-91,1000
2921,34,-57,968
2922,6,-93,1014
2923,17,-68,997
2924,22,-75,1020
2925,23,-90,1008
2926,52,-53,1048
2927,28,-69,1033
2928,52,-48,1041
2929,29,-81,1035
2930,47,-51,1046
2931,24,-57,1059
2932,11,-81,1072
2933,20,-56,1032
2934,31,-62,1043
2935,26,-62,1018
2936,35,-69,1010
2937,22,-77,1040
2938,39,-39,1030
2939,22,-77,1038
2940,24,-70,1039
2941,17,-65,1038
2942,20,-88,1026
2943,25,-73,1016
2944,15,-84,1025
2945,16,-70,1000
2946,12,-68,1012
2947,25,-48,969
2948,20,-59,949
2949,25,-77,956
2950,57,-61,930
2951,58,-59,912
2952,30,-78,948
2953,18,-70,938
2954,39,-60,945
2955,30,-81,959
2956,16,-81,1023
2957,29,-56,1021
2958,16,-76,1051
2959,25,-60,1062
2960,11,-75,1075
2961,18,-71,1077
2962,6,-67,1084
2963,28,-54,1111
2964,44,-63,1129
2965,15,-53,1096
2966,33,-49,1072
2967,37,-49,1054
2968,45,-61,1034
2969,32,-69,1040
2970,27,-61,1008
2971,35,-56,992
2972,46,-75,984
2973,12,-82,1001
2974,37,-67,972
2975,2,-83,990
2976,18,-76,979
2977,40,-53,999
2978,32,-65,978
2979,23,-73,988
2980,46,-55,952
2981,0,-75,980
2982,44,-64,950
2983,42,-56,989
2984,22,-54,979
2985,20,-71,985
2986,42,-64,971
2987,49,-72,1010
2988,40,-63,1011
2989,18,-77,1020
2990,39,-64,1030
2991,8,-83,1073
2992,45,-63,1076
2993,7,-71,1083
2994,45,-71,1119
2995,10,-55,1130
2996,14,-55,1121
2997,22,-64,1107
2998,36,-40,1102
2999,22,-54,1094
3000,1,-66,1085
3001,29,-28,1050
3002,27,-67,1032
3003,15,-53,985
3004,22,-64,989
3005,43,-64,945
3006,23,-91,932
3007,41,-62,918
3008,35,-82,924
3009,48,-80,906
3010,21,-96,973
3011,40,-67,966
3012,28,-96,1023
3013,35,-78,1026
3014,20,-86,1064
3015,26,-71,1058
3016,20,-58,1066
3017,15,-70,1078
3018,7,-51,1101
3019,20,-63,1078
3020,11,-55,1075
3021,0,-78,1092
3022,31,-53,1067
3023,29,-61,1052
3024,40,-58,1019
3025,39,-78,1029
3026,56,-61,1020
3027,47,-78,1008
3028,49,-73,1019
3029,49,-67,990
3030,20,-67,1010
3031,29,-74,1013
3032,25,-66,1004
3033,23,-63,1014
3034,6,-67,1020
3035,-9,-58,1028
3036,22,-49,996
3037,-9,-69,1035
3038,5,-58,1007
3039,10,-44,1017
3040,23,-63,1007
3041,25,-67,1035
3042,29,-72,1025
3043,29,-68,1046
3044,50,-72,1032
3045,30,-87,1035
3046,65,-48,1049
3047,43,-67,1040
3048,30,-67,1034
3049,38,-59,1039
3050,30,-66,1022
3051,22,-74,1025
3052,10,-66,1030
3053,18,-56,1012
3054,-6,-63,1044
3055,-13,-49,1011
3056,11,-61,1016
3057,-6,-72,1050
3058,7,-65,1013
3059,38,-74,1035
3060,20,-77,1000
3061,48,-69,998
3062,55,-69,1022
3063,44,-66,988
3064,42,-61,999
3065,42,-75,999
3066,45,-53,1004
3067,45,-80,1005
3068,42,-46,989
3069,36,-59,1007
3070,29,-72,1013
3071,14,-55,1004
3072,8,-66,1019
3073,1,-78,1054
3074,12,-59,1048
3075,5,-61,1023
3076,-1,-68,1055
3077,19,-63,1060
3078,9,-69,1082
3079,29,-55,1061
3080,33,-72,1072
3081,32,-56,1034
3082,39,-69,1042
3083,59,-59,1018
3084,51,-73,1005
3085,56,-77,1008
3086,33,-77,1018
3087,63,-80,1014
3088,37,-53,1014
3089,27,-73,1007
3090,7,-62,996
3091,4,-57,1011
3092,-3,-62,1014
3093,6,-68,1016
3094,4,-67,1011
3095,21,-60,1012
3096,18,-69,1011
3097,20,-48,999
3098,-2,-80,1027
3099,35,-68,1003
3100,41,-55,984
3101,54,-61,998
3102,41,-68,983
3103,65,-74,1011
3104,53,-67,1016
3105,40,-80,1049
3106,51,-56,1010
3107,9,-88,1060
3108,20,-58,1060
3109,3,-71,1053
3110,-7,-55,1047
3111,-16,-58,1062
3112,-14,-43,1055
3113,23,-40,1024
3114,4,-68,1051
3115,37,-37,1040
3116,45,-63,1046
3117,33,-56,1001
3118,30,-76,1016
3119,41,-72,999
3120,60,-71,991
3121,40,-86,980
3122,33,-89,981
3123,63,-83,951
3124,25,-72,967
3125,47,-70,950
3126,11,-80,980
3127,29,-65,980
3128,1,-65,998
3129,20,-40,1017
3130,-16,-56,1009
3131,24,-44,1015
3132,-3,-51,1052
3133,25,-54,1023
3134,13,-72,1055
3135,32,-56,1039
3136,47,-62,1030
3137,41,-83,1053
3138,44,-77,1037
3139,61,-95,1042
3140,42,-79,1044
3141,42,-101,1049
3142,31,-60,1037
3143,14,-97,1035
3144,31,-66,1026
3145,4,-72,1025
3146,16,-70,1015
3147,9,-60,1028
3148,-3,-50,1021
3149,-1,-47,1013
3150,12,-42,1003
3151,18,-54,971
3152,26,-68,990
3153,38,-62,967
3154,59,-48,942
3155,34,-85,976
3156,52,-67,977
3157,57,-91,1001
3158,25,-99,1017
3159,44,-86,996
3160,42,-88,1006
3161,35,-80,1025
3162,49,-68,1028
3163,17,-73,1045
3164,30,-57,1061
3165,20,-51,1060
3166,0,-52,1032
3167,-2,-41,1048
3168,-6,-46,1044
3169,13,-50,1045
3170,26,-40,1029
3171,27,-64,1021
3172,15,-81,1018
3173,56,-66,1013
3174,46,-88,1014
3175,54,-87,1031
3176,55,-80,1008
3177,52,-78,1020
3178,50,-74,1033
3179,52,-95,1029
3180,42,-70,991
3181,17,-96,1017
3182,22,-73,1003
3183,-13,-50,977
3184,-15,-54,1016
3185,-24,-44,1010
3186,-1,-14,990
3187,14,-41,1002
3188,13,-43,1002
3189,40,-63,1010
3190,27,-62,995
3191,40,-74,984
3192,66,-84,993
3193,46,-81,1035
3194,54,-82,1057
3195,57,-65,1053
3196,45,-92,1056
3197,74,-70,1049
3198,33,-73,1044
3199,37,-68,1009
3200,24,-64,1024
3201,7,-64,1026
3202,9,-58,1027
3203,0,-28,1011
3204,-7,-76,1041
3205,4,-35,1031
3206,9,-47,1056
3207,17,-65,1064
3208,23,-34,1019
3209,28,-62,1053
3210,42,-57,1044
3211,40,-70,1026
3212,44,-69,1043
3213,52,-46,1011
3214,57,-68,1040
3215,55,-69,1032
3216,52,-78,988
3217,18,-85,988
3218,40,-61,976
3219,-4,-81,976
3220,16,-56,972
3221,7,-58,980
3222,-3,-58,987
3223,-1,-46,1006
3224,3,-50,1029
3225,16,-50,1026
3226,13,-66,1072
3227,42,-47,1069
3228,24,-66,1100
3229,54,-56,1081
3230,49,-79,1099
3231,56,-48,1091
3232,51,-86,1066
3233,78,-72,1045
3234,43,-78,1033
3235,68,-65,990
3236,59,-73,999
3237,39,-63,976
3238,36,-65,939
3239,1,-57,984
3240,12,-69,958
3241,-16,-71,979
3242,-5,-36,1018
3243,1,-45,1001
3244,-1,-77,1071
3245,3,-75,1036
3246,31,-57,1036
3247,4,-88,1060
3248,62,-62,1040
3249,50,-70,1038
3250,53,-88,1045
3251,37,-79,1054
3252,75,-60,1010
3253,45,-86,1014
3254,61,-57,990
3255,28,-77,985
3256,26,-74,966
3257,4,-58,978
3258,15,-60,1001
3259,-12,-70,1008
3260,-2,-51,1045
3261,-8,-63,1042
3262,-37,-79,1088
3263,17,-44,1067
3264,12,-64,1092
3265,10,-76,1077
3266,32,-55,1054
3267,31,-79,1066
3268,64,-45,1016
3269,62,-74,1016
3270,49,-59,977
3271,42,-63,976
3272,40,-68,970
3273,54,-64,941
3274,31,-87,956
3275,40,-59,936
3276,15,-77,962
3277,12,-76,976
3278,16,-60,1007
3279,21,-51,1017
3280,-36,-81,1051
3281,16,-33,1045
3282,8,-81,1074
3283,13,-79,1104
3284,17,-70,1078
3285,24,-78,1070
3286,11,-70,1065
3287,22,-88,1075
3288,49,-62,1045
3289,48,-82,1046
3290,46,-61,1014
3291,38,-73,994
3292,34,-67,1005
3293,34,-57,1002
3294,24,-67,1003
3295,-8,-65,1001
3296,11,-75,998
3297,-11,-70,1000
3298,8,-72,1018
3299,-8,-62,1035
3300,12,-64,1018
3301,13,-73,1013
3302,31,-58,1028
3303,35,-88,1003
3304,17,-68,1001
3305,34,-74,1014
3306,38,-50,996
3307,32,-81,1006
3308,61,-55,984
3309,52,-71,992
3310,52,-59,985
3311,41,-78,1013
3312,51,-61,1001
3313,28,-65,1002
3314,9,-68,1028
3315,27,-56,1019
3316,-1,-74,1042
3317,9,-55,1045
3318,13,-68,1045
3319,10,-51,1054
3320,0,-76,1044
3321,21,-56,1064
3322,12,-75,1062
3323,31,-62,1025
3324,35,-68,1012
3325,24,-72,1016
3326,42,-65,1016
3327,46,-74,984
3328,59,-63,996
3329,52,-69,1000
3330,69,-63,984
3331,47,-60,1004
3332,38,-59,979
3333,4,-74,1011
3334,3,-80,1018
3335,3,-68,1002
3336,5,-61,1031
3337,-7,-68,1018
3338,-9,-78,1024
3339,20,-63,1016
3340,11,-62,1014
3341,8,-76,1013
3342,18,-72,1027
3343,51,-58,1019
3344,36,-73,1019
3345,46,-57,998
3346,78,-72,1014
3347,57,-58,1012
3348,50,-58,1031
3349,30,-75,1058
3350,31,-66,1027
3351,21,-70,1042
3352,10,-83,1043
3353,2,-61,1069
3354,-6,-72,1034
3355,5,-58,1053
3356,-3,-56,1045
3357,-8,-84,1048
3358,29,-45,1006
3359,30,-65,985
3360,24,-77,991
3361,52,-74,991
3362,48,-66,974
3363,52,-52,976
3364,37,-66,961
3365,63,-61,976
3366,54,-64,992
3367,28,-79,998
3368,25,-50,1005
3369,20,-73,1013
3370,-8,-78,1037
3371,17,-66,1055
3372,-20,-77,1078
3373,23,-39,1040
3374,-30,-61,1053
3375,3,-56,1065
3376,17,-59,1054
3377,41,-45,1028
3378,20,-83,1033
3379,36,-43,1013
3380,37,-77,1008
3381,63,-51,991
3382,47,-74,995
3383,43,-80,1007
3384,60,-58,1004
3385,49,-85,1003
3386,31,-68,1023
3387,41,-80,993
3388,8,-88,1035
3389,10,-73,1038
3390,-11,-78,1037
3391,-4,-66,1031
3392,7,-55,1031
3393,9,-66,1039
3394,26,-64,1024
3395,27,-53,980
3396,22,-52,1010
3397,27,-52,1009
3398,34,-76,996
3399,64,-46,979
3400,49,-70,1003
3401,51,-62,1001
3402,39,-57,1029
3403,21,-73,1023
3404,27,-71,1033
3405,20,-83,1054
3406,28,-83,1048
3407,30,-75,1101
3408,32,-71,1062
3409,9,-91,1085
3410,21,-68,1076
3411,21,-42,1044
3412,11,-69,1047
3413,13,-50,1026
3414,48,-41,994
3415,20,-45,1007
3416,54,-64,967
3417,48,-40,989
3418,36,-61,940
3419,38,-72,976
3420,53,-60,974
3421,53,-82,1004
3422,47,-67,978
3423,29,-92,1040
3424,28,-60,1009
3425,24,-73,1054
3426,40,-72,1057
3427,21,-70,1075
3428,17,-68,1075
3429,29,-64,1064
3430,4,-73,1057
3431,40,-42,1039
3432,13,-60,1053
3433,14,-60,1040
3434,22,-61,1005
3435,18,-58,1021
3436,27,-58,1003
3437,38,-66,1016
3438,21,-81,1031
3439,49,-61,1018
3440,25,-97,1061
3441,63,-74,1037
3442,20,-79,1055
3443,33,-88,1058
3444,37,-55,1041
3445,39,-78,1049
3446,42,-58,1019
3447,7,-66,1014
3448,30,-48,993
3449,-2,-59,1003
3450,24,-70,949
3451,7,-43,952
3452,3,-70,965
3453,20,-45,924
3454,13,-82,949
3455,37,-61,981
3456,30,-92,1016
3457,49,-67,1002
3458,50,-72,1057
3459,32,-101,1071
3460,32,-73,1081
3461,41,-77,1093
3462,17,-70,1091
3463,27,-78,1098
3464,25,-58,1073
3465,16,-37,1077
3466,16,-77,1058
3467,0,-54,1005
3468,17,-45,996
3469,16,-62,988
3470,2,-59,988
3471,5,-74,997
3472,40,-61,982
3473,25,-87,993
3474,31,-89,1011
3475,39,-94,1031
3476,48,-64,1029
3477,45,-76,1006
3478,32,-74,1039
3479,30,-63,1029
3480,23,-68,1005
3481,33,-51,1024
3482,18,-42,997
3483,44,-49,975
3484,3,-69,963
3485,29,-48,970
3486,37,-70,982
3487,15,-72,981
3488,39,-64,999
3489,49,-56,1011
3490,15,-71,1041
3491,19,-79,1037
3492,29,-64,1079
3493,36,-85,1060
3494,48,-73,1072
3495,44,-61,1081
3496,35,-62,1067
3497,15,-60,1057
3498,18,-57,1067
3499,30,-45,1023
3500,30,-49,999
3501,11,-69,1007
3502,20,-52,952
3503,12,-72,989
3504,39,-50,953
3505,14,-85,974
3506,18,-59,988
3507,15,-87,1012
3508,25,-64,1002
3509,8,-75,1016
3510,28,-74,1039
3511,35,-74,1014
3512,45,-54,1014
3513,28,-80,1041
3514,41,-57,1009
3515,40,-61,1045
3516,30,-81,1009
3517,23,-44,987
3518,17,-58,990
3519,26,-66,1006
3520,20,-78,1037
3521,14,-57,999
3522,21,-76,1038
3523,32,-72,1034
3524,1,-88,1080
3525,41,-26,1021
3526,12,-86,1052
3527,12,-60,1072
3528,23,-69,1022
3529,13,-55,1023
3530,19,-85,1031
3531,31,-54,1036
3532,37,-81,1010
3533,33,-50,964
3534,30,-81,983
3535,34,-70,976
3536,43,-65,966
3537,30,-63,999
3538,46,-70,983
3539,27,-77,1021
3540,15,-56,1021
3541,12,-60,1025
3542,11,-57,1048
3543,-8,-54,1033
3544,12,-73,1051
3545,-3,-74,1077
3546,27,-60,1038
3547,22,-66,1038
3548,30,-48,1022
3549,43,-80,1018
3550,25,-56,1006
3551,46,-52,1008
3552,40,-59,979
3553,49,-77,991
3554,53,-46,981
3555,26,-83,991
3556,19,-72,1018
3557,30,-69,1037
3558,9,-70,1036
3559,5,-92,1056
3560,-1,-79,1069
3561,2,-66,1049
3562,18,-54,1017
3563,-4,-82,1054
3564,34,-60,1002
3565,15,-60,1007
3566,40,-56,995
3567,32,-65,995
3568,50,-73,975
3569,52,-78,969
3570,32,-80,989
3571,46,-64,958
3572,31,-70,983
3573,13,-80,988
3574,56,-54,1001
3575,-4,-91,1034
3576,28,-64,1024
3577,0,-74,1041
3578,0,-66,1064
3579,15,-55,1083
3580,-9,-83,1082
3581,1,-57,1083
3582,18,-51,1068
3583,26,-52,1062
3584,32,-68,1043
3585,61,-66,1029
3586,55,-54,997
3587,51,-80,1024
3588,69,-57,963
3589,39,-68,983
3590,43,-68,965
3591,34,-74,966
3592,47,-65,975
3593,31,-85,995
3594,13,-75,1010
3595,18,-78,1014
3596,-17,-81,1037
3597,9,-66,1043
3598,2,-73,1043
3599,-3,-88,1057
3600,13,-57,1061
3601,31,-45,1045
3602,25,-75,1060
3603,57,-56,1045
3604,38,-78,1035
3605,59,-35,1028
3606,55,-68,1003
3607,23,-53,1011
3608,57,-50,991
3609,35,-77,1028
3610,33,-59,1016
3611,0,-101,1046
3612,19,-54,1017
3613,2,-86,1059
3614,7,-60,1060
3615,4,-72,1071
3616,14,-60,1088
3617,35,-40,1054
3618,9,-72,1056
3619,46,-38,1045
3620,47,-34,1035
3621,30,-64,1011
3622,30,-68,1002
3623,23,-70,994
3624,37,-61,983
3625,28,-67,979
3626,18,-82,983
3627,30,-70,969
3628,13,-83,1000
3629,7,-82,1023
3630,21,-64,1027
3631,19,-92,1048
3632,28,-57,1031
3633,34,-61,1062
3634,40,-38,1065
3635,31,-48,1043
3636,46,-59,1042
3637,36,-45,1039
3638,20,-62,1047
3639,33,-50,1008
3640,0,-72,1043
3641,25,-56,1009
3642,11,-79,1023
3643,-8,-82,1024
3644,7,-63,1020
3645,7,-96,1051
3646,28,-63,1032
3647,12,-72,1048
3648,29,-48,1030
3649,44,-45,1035
3650,48,-42,1037
3651,52,-41,1033
3652,39,-40,1016
3653,42,-40,1026
3654,38,-49,982
3655,22,-74,983
3656,22,-68,1005
3657,5,-67,998
3658,0,-95,995
3659,5,-83,1017
3660,-7,-88,1018
3661,-5,-77,1038
3662,34,-66,1023
3663,13,-78,1061
3664,42,-62,1055
3665,54,-52,1031
3666,68,-38,1036
3667,60,-59,1021
3668,55,-44,1039
3669,43,-48,1022
3670,58,-59,1024
3671,28,-68,1019
3672,26,-52,1010
3673,6,-74,1019
3674,0,-80,1028
3675,-9,-96,1017
3676,-16,-79,1031
3677,-1,-84,1013
3678,2,-73,1034
3679,33,-85,1039
3680,45,-69,1057
3681,61,-56,1033
3682,60,-50,1015
3683,68,-40,1002
3684,61,-45,988
3685,50,-55,989
3686,53,-40,977
3687,30,-57,979
3688,13,-71,984
3689,-2,-76,977
3690,-3,-68,1008
3691,-20,-87,1012
3692,1,-101,1043
3693,-21,-91,1011
3694,8,-75,1027
3695,17,-80,1069
3696,37,-54,1067
3697,64,-43,1019
3698,62,-59,1029
3699,60,-48,1036
3700,76,-23,1030
3701,65,-60,1028
3702,45,-48,1013
3703,51,-43,989
3704,-1,-82,1000
3705,-10,-69,996
3706,11,-80,1002
3707,-40,-92,1027
3708,-22,-91,992
3709,-26,-94,1034
3710,1,-72,1029
3711,16,-78,1006
3712,23,-64,1018
3713,44,-69,1006
3714,74,-47,1020
3715,62,-49,1001
3716,81,-27,980
3717,42,-48,1012
3718,41,-57,1007
3719,20,-81,998
3720,22,-61,996
3721,-2,-85,1018
3722,0,-86,1011
3723,-32,-100,1026
3724,-19,-91,1029
3725,-2,-92,1038
3726,-12,-76,1023
3727,10,-55,1021
3728,31,-80,1046
3729,46,-65,1026
3730,68,-53,1040
3731,80,-40,1003
3732,69,-48,1002
3733,40,-62,1007
3734,51,-55,991
3735,9,-61,990
3736,9,-88,993
3737,9,-81,971
3738,-17,-84,996
3739,-5,-95,981
3740,-16,-83,1004
3741,6,-87,1021
3742,9,-83,996
3743,27,-70,1023
3744,59,-58,1013
3745,49,-70,1026
3746,66,-67,1030
3747,84,-40,1024
3748,60,-63,1025
3749,58,-50,1001
3750,20,-61,1020
3751,4,-58,1008
3752,12,-47,1003
3753,-22,-87,1042
3754,-24,-81,1023
3755,-4,-65,1025
3756,-29,-99,1050
3757,15,-61,1028
3758,28,-78,1023
3759,58,-68,1051
3760,61,-76,1027
3761,49,-63,1039
3762,71,-45,1015
3763,78,-59,1009
3764,46,-57,1035
3765,49,-50,1027
3766,16,-55,1028
3767,-5,-68,1033
3768,-17,-54,997
3769,-33,-87,998
3770,-2,-75,1004
3771,4,-66,988
3772,5,-75,964
3773,36,-61,983
3774,37,-75,987
3775,61,-59,985
3776,74,-68,989
3777,58,-62,1007
3778,78,-64,1009
3779,59,-84,1021
3780,54,-42,1052
3781,10,-64,1050
3782,16,-56,1037
3783,-33,-70,1056
3784,-10,-52,1036
3785,-14,-76,1053
3786,-4,-43,1057
3787,-21,-78,1043
3788,17,-69,1036
3789,50,-48,998
3790,44,-70,1021
3791,71,-69,1007
3792,66,-55,1019
3793,77,-64,1038
3794,44,-64,1057
3795,44,-66,1037
3796,55,-56,1044
3797,-5,-72,1051
3798,9,-53,1012
3799,-5,-61,1042
3800,-23,-79,1040
3801,-21,-67,1017
3802,-9,-65,1005
3803,13,-63,996
3804,22,-64,1003
3805,37,-69,971
3806,54,-81,1001
3807,60,-64,1006
3808,81,-62,1007
3809,61,-70,1016
3810,32,-74,1019
3811,12,-83,1052
3812,41,-63,1050
3813,10,-72,1055
3814,-15,-89,1075
3815,-17,-60,1047
3816,-25,-66,1061
3817,-2,-63,1049
3818,15,-61,1026
3819,12,-65,1011
3820,56,-61,1023
3821,65,-47,1001
3822,77,-75,996
3823,56,-74,1022
3824,66,-64,983
3825,53,-65,1010
3826,32,-81,1013
3827,20,-93,1051
3828,3,-62,1054
3829,-10,-75,1071
3830,-24,-68,1071
3831,-16,-73,1063
3832,2,-48,1044
3833,8,-55,1025
3834,31,-71,1010
3835,43,-42,997
3836,72,-77,1002
3837,77,-59,987
3838,75,-76,974
3839,67,-70,987
3840,63,-77,996
3841,30,-81,992
3842,25,-80,1023
3843,-7,-88,1060
3844,-18,-82,1075
3845,-13,-70,1051
3846,-32,-58,1066
3847,-9,-40,1057
3848,-34,-65,1055
3849,53,-30,1029
3850,12,-82,1029
3851,56,-47,980
3852,74,-60,987
3853,74,-58,987
3854,75,-78,992
3855,70,-64,981
3856,48,-74,976
3857,0,-92,991
3858,11,-74,1020
3859,-27,-64,1043
3860,-30,-63,1047
3861,-32,-64,1053
3862,-15,-57,1034
3863,-17,-58,1045
3864,20,-50,1025
3865,15,-68,1042
3866,66,-50,999
3867,60,-72,1027
3868,86,-75,1010
3869,77,-69,1015
3870,73,-76,975
3871,43,-92,994
3872,40,-60,996
3873,5,-81,1013
3874,-14,-59,996
3875,-31,-83,1031
3876,-18,-57,1025
3877,-22,-75,1056
3878,-29,-62,1052
3879,12,-70,1030
3880,31,-58,1052
3881,47,-51,1033
3882,52,-56,1041
3883,83,-62,1023
3884,83,-65,1019
3885,97,-45,977
3886,34,-93,1005
3887,42,-56,989
3888,13,-92,995
3889,-5,-80,963
3890,-24,-82,1017
3891,-3,-55,1017
3892,-21,-80,1032
3893,-7,-59,1036
3894,20,-47,997
3895,3,-67,1049
3896,52,-38,1038
3897,69,-58,1037
3898,59,-73,1043
3899,57,-61,1046
3900,66,-62,1018
3901,64,-68,1017
3902,35,-81,1016
3903,27,-62,1008
3904,2,-86,1023
3905,0,-69,1000
3906,-13,-81,1014
3907,-15,-64,1009
3908,-22,-64,1027
3909,-6,-60,1018
3910,36,-70,1024
3911,11,-81,1035
3912,53,-50,984
3913,63,-83,1010
3914,74,-52,1007
3915,57,-79,1033
3916,51,-77,1019
3917,34,-56,1016
3918,34,-79,1016
3919,0,-70,1002
3920,1,-64,1007
3921,-28,-67,1007
3922,-5,-76,1010
3923,2,-42,1002
3924,-19,-77,1042
3925,12,-64,1015
3926,38,-63,1021
3927,56,-81,1019
3928,50,-81,1045
3929,66,-76,1029
3930,82,-68,1044
3931,39,-77,1045
3932,53,-71,1029
3933,35,-43,1047
3934,5,-77,1036
3935,0,-50,1022
3936,-1,-44,1017
3937,-20,-75,1014
3938,-15,-49,1001
3939,-4,-66,1007
3940,13,-60,1023
3941,17,-71,1015
3942,51,-60,1032
3943,40,-84,1031
3944,78,-59,1019
3945,70,-80,1037
3946,56,-64,1029
3947,53,-72,1036
3948,26,-70,1043
3949,41,-55,1009
3950,0,-58,1005
3951,13,-59,997
3952,-3,-52,991
3953,-5,-47,996
3954,-15,-74,996
3955,0,-55,982
3956,-7,-98,1011
3957,46,-63,996
3958,22,-86,1045
3959,36,-70,1024
3960,48,-76,1054
3961,51,-57,1049
3962,44,-71,1073
3963,61,-47,1036
3964,20,-80,1042
3965,35,-43,1016
3966,11,-54,1029
