,X-axis,Y-Axis,Z-Axis
2672,6,-68,887
2673,10,-67,883
2674,17,-73,919
2675,6,-92,970
2676,33,-68,1001
2677,24,-92,1007
2678,28,-98,1037
2679,47,-74,1050
2680,29,-107,1099
2681,21,-87,1146
2682,28,-68,1149
2683,36,-57,1097
2684,15,-82,1130
2685,78,-30,1094
2686,29,-59,1044
2687,38,-33,1045
2688,27,-45,1009
2689,36,-48,1001
2690,36,-17,962
2691,45,-41,954
2692,23,-41,985
2693,40,-44,968
2694,40,-54,936
2695,21,-83,989
2696,7,-89,1000
2697,19,-79,1033
2698,-1,-95,1038
2699,-17,-102,1057
2700,-16,-90,1075
2701,15,-88,1059
2702,2,-88,1110
2703,16,-81,1068
2704,55,-73,1070
2705,41,-79,1068
2706,59,-47,1041
2707,41,-74,1017
2708,77,-33,989
2709,70,-58,981
2710,82,-36,949
2711,68,-53,949
2712,55,-44,948
2713,53,-59,921
2714,54,-39,917
2715,27,-98,928
2716,23,-78,967
2717,-1,-89,989
2718,0,-106,1011
2719,-17,-81,1040
2720,-16,-92,1039
2721,-24,-90,1066
2722,-11,-91,1075
2723,-11,-89,1064
2724,7,-71,1070
2725,7,-76,1086
2726,24,-54,1077
2727,34,-57,1063
2728,27,-51,1073
2729,81,-32,1037
2730,70,-58,1041
2731,92,-25,1006
2732,66,-46,1011
2733,58,-52,1014
2734,62,-47,972
2735,46,-57,949
2736,15,-70,939
2737,31,-46,911
2738,-7,-83,945
2739,3,-84,925
2740,-16,-84,935
2741,-8,-81,911
2742,-25,-103,971
2743,3,-86,971
2744,-33,-101,1007
2745,18,-87,1013
2746,3,-59,1036
2747,22,-86,1054
2748,11,-66,1089
2749,20,-75,1099
2750,58,-36,1118
2751,28,-54,1135
2752,60,-31,1121
2753,40,-43,1103
2754,56,-38,1080
2755,63,-39,1068
2756,58,-45,1057
2757,61,-70,1030
2758,45,-47,987
2759,53,-39,965
2760,49,-56,944
2761,28,-71,915
2762,26,-78,913
2763,-21,-87,892
2764,-2,-105,916
2765,-27,-109,915
2766,-6,-73,928
2767,-18,-94,961
2768,-5,-88,1002
2769,6,-69,1017
2770,15,-70,1019
2771,10,-62,1069
2772,39,-42,1044
2773,30,-53,1079
2774,56,-27,1090
2775,63,-39,1109
2776,48,-42,1125
2777,71,-23,1066
2778,51,-67,1101
2779,62,-35,1076
2780,59,-53,1056
2781,52,-54,1034
2782,47,-69,1015
2783,43,-73,1011
2784,28,-67,991
2785,11,-100,969
2786,9,-84,974
2787,-22,-99,964
2788,-12,-89,964
2789,-13,-91,959
2790,-38,-83,976
2791,3,-81,972
2792,0,-70,985
2793,6,-88,1006
2794,23,-55,990
2795,35,-58,1021
2796,58,-39,1024
2797,68,-50,1023
2798,81,-41,1006
2799,85,-42,1023
2800,94,-49,1029
2801,98,-25,1040
2802,63,-69,1057
2803,70,-58,1062
2804,61,-63,1044
2805,9,-78,1078
2806,27,-77,1054
2807,0,-73,1051
2808,-11,-84,1057
2809,-5,-63,1051
2810,-23,-77,1047
2811,-20,-83,1032
2812,-8,-75,1016
2813,-2,-55,998
2814,-2,-71,1016
2815,7,-51,1003
2816,11,-55,990
2817,42,-45,983
2818,40,-54,977
2819,56,-50,968
2820,69,-55,982
2821,90,-59,987
2822,84,-62,966
2823,70,-54,994
2824,65,-54,1015
2825,77,-61,999
2826,40,-81,1044
2827,36,-94,1016
2828,20,-83,1030
2829,16,-93,1017
2830,-11,-101,1046
2831,-2,-93,1036
2832,-19,-70,1057
2833,-6,-73,1011
2834,-20,-84,1077
2835,1,-57,1046
2836,-1,-57,1046
2837,4,-57,1045
2838,16,-55,1033
2839,27,-52,1030
2840,53,-40,1034
2841,20,-34,1035
2842,56,-7,1010
2843,59,-37,1012
2844,65,-57,1031
2845,68,-36,1001
2846,74,-86,1018
2847,74,-60,1013
2848,68,-93,1041
2849,67,-66,1034
2850,31,-106,1054
2851,45,-89,1046
2852,11,-105,1042
2853,-9,-92,1069
2854,-15,-90,1016
2855,-35,-89,1052
2856,-25,-80,1002
2857,-31,-79,1020
2858,-25,-57,1001
2859,0,-65,988
2860,23,-38,967
2861,49,-48,980
2862,48,-26,986
2863,43,-50,983
2864,82,-39,974
2865,91,-46,992
2866,107,-45,986
2867,73,-61,1044
2868,90,-59,1044
2869,45,-73,1052
2870,67,-91,1075
2871,33,-78,1065
2872,-7,-103,1118
2873,3,-101,1094
2874,-26,-96,1079
2875,-12,-95,1083
2876,-52,-94,1084
2877,-12,-72,1044
2878,-22,-79,1024
2879,-38,-73,1001
2880,8,-47,978
2881,-1,-48,962
2882,27,-38,955
2883,75,-15,967
2884,70,-15,947
2885,83,-41,974
2886,70,-30,975
2887,94,-44,991
2888,92,-47,973
2889,79,-72,1022
2890,39,-81,1034
2891,53,-73,1039
2892,16,-91,1051
2893,1,-108,1078
2894,6,-106,1063
2895,-19,-108,1067
2896,-6,-100,1044
2897,-21,-119,1069
2898,-24,-85,1064
2899,19,-83,1031
2900,0,-89,1038
2901,10,-55,1023
2902,28,-61,1011
2903,29,-36,1016
2904,28,-47,1006
2905,43,-27,995
2906,45,-46,973
2907,44,-29,984
2908,65,-54,976
2909,54,-36,933
2910,35,-51,944
2911,54,-46,951
2912,42,-73,964
2913,69,-69,970
2914,28,-81,961
2915,50,-81,959
2916,15,-83,1000
2917,32,-93,993
2918,7,-110,1013
2919,16,-101,1013
2920,-5,-82,1027
2921,-9,-94,1022
2922,-12,-64,1055
2923,-8,-53,1048
2924,-2,-43,1068
2925,-1,-57,1064
2926,-1,-33,1057
2927,15,-30,1049
2928,14,-33,1028
2929,35,-34,1024
2930,64,-38,1006
2931,53,-52,1028
2932,71,-35,991
2933,60,-81,1027
2934,71,-81,1002
2935,58,-81,1012
2936,37,-77,1011
2937,46,-98,1006
2938,20,-91,1002
2939,2,-96,1003
2940,-15,-93,1018
2941,-12,-99,1018
2942,-11,-97,988
2943,-5,-65,947
2944,-9,-62,966
2945,-6,-58,944
2946,18,-28,936
2947,4,-55,968
2948,52,-35,938
2949,45,-42,965
2950,75,-53,969
2951,63,-39,967
2952,93,-36,972
2953,54,-70,1028
2954,77,-61,1047
2955,49,-70,1089
2956,61,-81,1081
2957,27,-81,1111
2958,18,-77,1082
2959,16,-94,1097
2960,-1,-85,1100
2961,-6,-70,1079
2962,-5,-86,1062
2963,0,-62,1057
2964,-25,-63,1048
2965,0,-59,1023
2966,18,-34,1006
2967,6,-59,975
2968,2,-51,974
2969,37,-39,940
2970,40,-50,939
2971,39,-52,957
2972,57,-45,948
2973,40,-47,949
2974,38,-58,958
2975,28,-85,995
2976,45,-40,970
2977,35,-92,1022
2978,34,-84,1005
2979,22,-92,1037
2980,42,-86,1037
2981,39,-83,1057
2982,37,-81,1038
2983,25,-104,1049
2984,20,-94,1052
2985,9,-86,1064
2986,24,-64,1045
2987,16,-70,1050
2988,25,-58,1027
2989,5,-54,1051
2990,30,-47,1040
2991,9,-40,1019
2992,21,-31,1021
2993,13,-35,1022
2994,16,-48,1024
2995,40,-57,1047
2996,41,-63,1024
2997,51,-49,1013
2998,23,-94,1032
2999,43,-72,1044
3000,59,-81,1029
3001,49,-80,1029
3002,42,-75,1023
3003,43,-81,1048
3004,34,-80,1018
3005,13,-85,1005
3006,57,-74,984
3007,10,-105,1019
3008,26,-77,1007
3009,6,-66,1000
3010,24,-54,989
3011,13,-50,963
3012,9,-53,981
3013,-1,-50,1003
3014,40,-33,981
3015,-7,-74,995
3016,29,-60,1000
3017,31,-64,1005
3018,57,-65,1029
3019,44,-93,1029
3020,51,-73,1044
3021,43,-82,1040
3022,51,-65,1054
3023,45,-70,1080
3024,42,-64,1081
3025,17,-84,1099
3026,31,-47,1067
3027,-7,-79,1056
3028,-9,-81,1070
3029,11,-71,1047
3030,-2,-84,1048
3031,11,-46,1019
3032,-9,-52,1012
3033,28,-33,994
3034,34,-47,989
3035,22,-58,978
3036,36,-42,948
3037,36,-63,957
3038,34,-54,934
3039,34,-41,965
3040,48,-58,977
3041,51,-51,988
3042,46,-86,1009
3043,53,-64,1030
3044,28,-112,1060
3045,42,-84,1079
3046,33,-89,1081
3047,23,-85,1078
3048,22,-70,1078
3049,34,-83,1091
3050,20,-77,1068
3051,12,-70,1066
3052,29,-61,1036
3053,23,-48,1048
3054,40,-43,1008
3055,33,-55,1021
3056,36,-43,990
3057,26,-43,1003
3058,29,-47,994
3059,43,-49,974
3060,27,-49,966
3061,37,-61,975
3062,18,-56,1011
3063,40,-57,1001
3064,26,-70,985
3065,32,-69,1005
3066,33,-73,1021
3067,15,-81,1034
3068,31,-74,1018
3069,17,-74,1036
3070,30,-78,1051
3071,47,-71,1058
3072,44,-73,1044
3073,42,-75,1037
3074,48,-65,1076
3075,37,-54,1069
3076,19,-61,1049
3077,19,-60,1059
3078,15,-40,1053
3079,25,-46,1064
3080,5,-47,1038
3081,24,-37,1045
3082,17,-61,1060
3083,26,-55,1017
3084,25,-60,1003
3085,38,-57,1007
3086,40,-67,976
3087,35,-83,982
3088,33,-74,991
3089,33,-79,980
3090,26,-88,987
3091,12,-83,986
3092,37,-80,999
3093,15,-82,1000
3094,11,-81,1023
3095,10,-81,1019
3096,0,-83,1016
3097,27,-54,1008
3098,14,-75,1026
3099,13,-53,1023
3100,19,-53,1039
3101,13,-48,1042
3102,45,-37,1020
3103,32,-42,1023
3104,39,-49,1036
3105,33,-63,1041
3106,42,-65,1029
3107,38,-66,1060
3108,34,-58,1039
3109,32,-70,1026
3110,18,-64,1037
3111,12,-86,1029
3112,34,-86,1040
3113,13,-88,1037
3114,24,-79,1007
3115,2,-73,1022
3116,31,-59,1014
3117,38,-60,1024
3118,5,-79,1011
3119,31,-54,976
3120,20,-58,996
3121,29,-59,992
3122,54,-50,986
3123,28,-69,1013
3124,31,-63,978
3125,25,-76,975
3126,39,-64,968
3127,19,-81,1002
3128,37,-55,985
3129,12,-85,986
3130,29,-63,1022
3131,21,-69,1013
3132,-6,-107,1034
3133,48,-55,985
3134,22,-78,1010
3135,49,-67,1013
3136,15,-78,1033
3137,14,-74,1031
3138,20,-37,1037
3139,38,-36,1043
3140,1,-55,1049
3141,35,-35,1028
3142,14,-75,1042
3143,22,-54,1036
3144,12,-74,1063
3145,23,-54,1037
3146,-8,-70,1042
3147,23,-73,1036
3148,27,-54,1002
3149,14,-86,1020
3150,16,-80,1011
3151,39,-85,985
3152,10,-79,986
3153,39,-77,982
3154,45,-52,970
3155,21,-65,980
3156,43,-40,962
3157,40,-43,965
3158,23,-64,973
3159,45,-41,962
3160,35,-68,976
3161,34,-56,1004
3162,30,-60,979
3163,42,-70,986
3164,35,-47,1018
3165,32,-92,1020
3166,20,-64,1027
3167,21,-75,1035
3168,28,-80,1046
3169,33,-70,1056
3170,40,-78,1064
3171,33,-80,1076
3172,51,-66,1094
3173,18,-67,1108
3174,11,-86,1087
3175,13,-68,1096
3176,6,-63,1083
3177,3,-82,1088
3178,1,-44,1047
3179,10,-61,1041
3180,4,-47,988
3181,21,-37,953
3182,9,-43,935
3183,45,-61,922
3184,50,-25,895
3185,47,-61,898
3186,55,-63,941
3187,59,-61,915
3188,51,-86,950
3189,15,-97,980
3190,38,-78,985
3191,20,-76,1015
3192,10,-93,1057
3193,9,-107,1068
3194,5,-69,1088
3195,1,-72,1071
3196,-29,-70,1078
3197,-15,-61,1092
3198,29,-56,1061
3199,0,-62,1083
3200,29,-17,1071
3201,28,-51,1061
3202,61,-28,1025
3203,61,-46,1030
3204,46,-51,1030
3205,67,-40,1051
3206,55,-58,1037
3207,41,-55,1045
3208,24,-91,1035
3209,41,-68,1016
3210,22,-85,1046
3211,21,-85,1045
3212,16,-79,1022
3213,-4,-110,1028
3214,-5,-91,1006
3215,12,-92,991
3216,-23,-99,1004
3217,4,-58,975
3218,2,-61,960
3219,2,-62,976
3220,54,-39,982
3221,48,-47,987
3222,93,-61,996
3223,65,-56,1018
3224,92,-40,987
3225,52,-61,1039
3226,65,-53,1029
3227,34,-56,1058
3228,45,-31,1067
3229,13,-64,1052
3230,3,-69,1068
3231,14,-54,1069
3232,15,-70,1056
3233,4,-86,1072
3234,-1,-78,1061
3235,-2,-76,1059
3236,-23,-86,1052
3237,8,-61,1056
3238,6,-79,1053
3239,40,-57,1039
3240,31,-89,1050
3241,62,-73,1035
3242,42,-75,1021
3243,28,-74,1010
3244,69,-46,985
3245,47,-54,1024
3246,58,-42,1003
3247,42,-50,983
3248,29,-53,975
3249,43,-38,983
3250,37,-61,979
3251,32,-43,977
3252,15,-57,980
3253,12,-76,979
3254,25,-75,1006
3255,25,-68,1024
3256,3,-98,1044
3257,29,-90,1047
3258,18,-90,1084
3259,35,-86,1080
3260,28,-76,1108
3261,13,-81,1092
3262,-2,-85,1107
3263,16,-58,1078
3264,17,-68,1071
3265,14,-75,1048
3266,40,-31,1010
3267,14,-54,1037
3268,48,-35,975
3269,43,-24,986
3270,71,-45,975
3271,71,-27,959
3272,62,-37,996
3273,71,-50,980
3274,44,-53,991
3275,26,-72,1014
3276,23,-85,1016
3277,1,-101,1018
3278,-1,-88,1017
3279,11,-94,1030
3280,-31,-104,1041
3281,-18,-114,1054
3282,-8,-89,1024
3283,0,-99,1021
3284,11,-76,974
3285,23,-49,988
3286,20,-60,991
3287,60,-30,975
3288,73,-21,1027
3289,81,-27,1025
3290,83,-24,1026
3291,39,-54,1049
3292,68,-43,1061
3293,24,-64,1131
3294,50,-51,1123
3295,17,-83,1100
3296,0,-103,1098
3297,-11,-96,1084
3298,-11,-111,1087
3299,22,-83,1034
3300,-40,-119,1010
3301,7,-93,1003
3302,12,-82,970
3303,-6,-95,984
3304,22,-46,912
3305,20,-77,912
3306,39,-39,901
3307,49,-54,913
3308,46,-40,929
3309,70,-39,916
3310,65,-42,938
3311,54,-39,959
3312,52,-42,961
3313,32,-58,996
3314,50,-37,989
3315,29,-60,1026
3316,17,-74,1048
3317,6,-105,1095
3318,15,-76,1099
3319,31,-97,1103
3320,-7,-103,1100
3321,2,-139,1126
3322,0,-102,1087
3323,0,-110,1104
3324,7,-81,1070
3325,18,-80,1045
3326,16,-81,1014
3327,23,-54,1024
3328,34,-53,1008
3329,43,-18,996
3330,44,-28,956
3331,31,-39,967
3332,51,-11,930
3333,38,-34,945
3334,46,-29,934
3335,27,-54,916
3336,31,-69,939
3337,34,-62,955
3338,47,-81,950
3339,40,-95,964
3340,31,-102,978
3341,13,-113,996
3342,-5,-121,1013
3343,8,-100,988
3344,1,-91,1023
3345,-3,-87,1012
3346,-2,-61,1039
3347,29,-40,1056
3348,3,-51,1053
3349,19,-38,1044
3350,36,-33,1070
3351,52,-44,1077
3352,38,-53,1076
3353,64,-24,1067
3354,62,-58,1074
3355,80,-17,1070
3356,48,-83,1091
3357,57,-62,1088
3358,40,-73,1082
3359,22,-81,1033
3360,12,-81,1031
3361,-24,-98,1015
3362,-12,-94,994
3363,-30,-86,1005
3364,-16,-65,952
3365,-29,-88,958
3366,-6,-61,958
3367,2,-59,963
3368,30,-53,939
3369,16,-64,958
3370,58,-42,934
3371,42,-46,941
3372,66,-39,960
3373,74,-33,964
3374,50,-70,991
3375,59,-66,997
3376,49,-67,991
3377,44,-73,1032
3378,65,-69,1017
3379,16,-82,1057
3380,25,-52,1044
3381,3,-95,1070
3382,36,-77,1068
3383,17,-63,1083
3384,0,-86,1109
3385,2,-51,1111
3386,4,-47,1116
3387,9,-73,1119
3388,40,-50,1096
3389,55,-56,1073
3390,37,-55,1085
3391,39,-71,1062
3392,61,-32,996
3393,22,-79,1009
3394,64,-42,968
3395,18,-75,963
3396,36,-59,929
3397,19,-70,938
3398,28,-49,891
3399,-12,-92,938
3400,27,-62,930
3401,8,-92,958
3402,18,-59,950
3403,0,-106,992
3404,42,-77,998
3405,23,-84,1029
3406,29,-79,1057
3407,30,-67,1081
3408,42,-64,1095
3409,46,-54,1088
3410,31,-70,1103
3411,47,-48,1089
3412,35,-76,1089
3413,29,-57,1076
3414,25,-54,1051
3415,22,-54,1060
3416,22,-46,1046
3417,24,-64,1056
3418,16,-49,1013
3419,36,-62,1021
3420,15,-49,1039
3421,31,-49,1016
3422,8,-61,1040
3423,24,-46,1012
3424,7,-70,1047
3425,45,-55,1004
3426,22,-70,1017
3427,42,-66,1013
3428,40,-67,989
3429,24,-73,991
3430,37,-63,963
3431,20,-77,969
3432,21,-81,953
3433,51,-68,955
3434,25,-91,955
3435,39,-74,952
3436,46,-81,988
3437,18,-72,1020
3438,40,-75,1027
3439,9,-61,1054
3440,20,-68,1057
3441,11,-58,1095
3442,5,-60,1113
3443,21,-52,1112
3444,17,-42,1094
3445,-2,-58,1098
3446,17,-40,1084
3447,37,-61,1067
3448,21,-53,1039
3449,37,-73,1034
3450,44,-48,993
3451,16,-88,993
3452,69,-75,952
3453,42,-94,955
3454,49,-69,955
3455,34,-91,968
3456,11,-74,968
3457,29,-76,990
3458,24,-76,986
3459,15,-57,1002
3460,17,-63,1010
3461,-2,-73,1032
3462,11,-40,1052
3463,12,-61,1026
3464,22,-41,1023
3465,28,-40,1011
3466,35,-29,1018
3467,43,-31,1046
3468,64,-45,1028
3469,42,-51,1035
3470,39,-69,1049
3471,44,-79,1046
3472,34,-72,1029
3473,45,-100,1060
3474,29,-80,1052
3475,26,-101,1067
3476,-1,-82,1080
3477,14,-80,1067
3478,1,-70,1059
3479,-3,-87,1067
3480,23,-68,1027
3481,12,-62,1037
3482,19,-40,1016
3483,26,-61,988
3484,25,-33,996
3485,28,-55,990
3486,18,-49,975
3487,50,-54,961
3488,28,-81,945
3489,63,-62,945
3490,30,-80,957
3491,47,-73,953
3492,34,-63,962
3493,19,-70,975
3494,41,-74,981
3495,2,-69,979
3496,31,-68,1025
3497,12,-63,1024
3498,9,-70,1041
3499,23,-65,1065
3500,2,-50,1067
3501,32,-60,1055
3502,20,-68,1078
3503,38,-51,1063
3504,46,-65,1053
3505,15,-66,1052
3506,42,-68,1064
3507,37,-69,1049
3508,30,-77,1062
3509,51,-69,1055
3510,24,-63,1060
3511,35,-69,1021
3512,31,-67,1011
3513,10,-90,1010
3514,36,-51,989
3515,12,-85,996
3516,38,-55,978
3517,35,-51,965
3518,28,-67,955
3519,40,-53,934
3520,34,-81,959
3521,37,-53,957
3522,22,-62,957
3523,21,-73,975
3524,29,-78,969
3525,22,-75,1011
3526,19,-73,1004
3527,24,-70,1033
3528,21,-82,1043
3529,23,-73,1043
3530,12,-75,1052
3531,6,-76,1066
3532,14,-80,1089
3533,21,-44,1108
3534,22,-68,1086
3535,44,-41,1072
3536,34,-44,1079
3537,51,-62,1077
3538,36,-51,1073
3539,47,-55,1042
3540,42,-63,1036
3541,30,-55,1026
3542,14,-66,1018
3543,35,-79,1002
3544,31,-76,972
3545,7,-85,996
3546,22,-78,977
3547,24,-69,951
3548,11,-72,962
3549,-2,-77,933
3550,15,-85,939
3551,16,-62,928
3552,23,-74,930
3553,27,-56,934
3554,6,-65,967
3555,52,-41,973
3556,46,-45,981
3557,35,-45,1017
3558,73,-38,1003
3559,40,-63,1057
3560,54,-67,1066
3561,44,-79,1086
3562,47,-67,1083
3563,33,-73,1088
3564,25,-62,1110
3565,34,-81,1077
3566,11,-85,1071
3567,15,-80,1071
3568,-14,-102,1066
3569,10,-80,1039
3570,-4,-99,1051
3571,-15,-62,1020
3572,0,-69,1038
3573,21,-49,982
3574,6,-62,1011
3575,61,-22,966
3576,26,-55,981
3577,54,-38,935
3578,43,-56,960
3579,37,-63,969
3580,64,-42,933
3581,41,-90,958
3582,21,-70,987
3583,44,-68,968
3584,42,-70,990
3585,20,-105,990
3586,28,-61,1006
3587,9,-96,1015
3588,1,-86,1027
3589,0,-91,1025
3590,-8,-86,1043
3591,25,-64,1048
3592,0,-71,1061
3593,22,-55,1057
3594,23,-48,1082
3595,53,-37,1068
3596,41,-55,1065
3597,61,-55,1064
3598,56,-52,1056
3599,33,-55,1077
3600,39,-45,1036
3601,73,-58,1051
3602,46,-54,997
3603,27,-71,1012
3604,33,-71,989
3605,21,-72,991
3606,29,-74,986
3607,-20,-94,981
3608,3,-81,986
3609,-2,-86,1001
3610,-3,-79,1012
3611,8,-70,996
3612,32,-65,1004
3613,14,-69,1016
3614,47,-68,1009
3615,35,-53,1003
3616,64,-45,1023
3617,26,-69,1039
3618,55,-47,1033
3619,20,-56,1029
3620,56,-57,1040
3621,34,-75,1028
3622,40,-65,1016
3623,35,-60,1015
3624,39,-82,1035
3625,36,-76,1021
3626,12,-81,1053
3627,23,-78,1029
3628,44,-63,1028
3629,12,-84,1057
3630,16,-82,1054
3631,43,-46,1048
3632,24,-67,1073
3633,29,-47,1056
3634,33,-59,1045
3635,18,-53,1041
3636,40,-70,1028
3637,30,-51,1011
3638,7,-73,1029
3639,6,-52,982
3640,16,-61,985
3641,8,-54,995
3642,16,-53,952
3643,24,-80,975
3644,25,-56,986
3645,52,-73,991
3646,45,-70,1009
3647,55,-70,1038
3648,42,-65,1038
3649,52,-66,1010
3650,24,-76,1068
3651,34,-67,1043
3652,28,-81,1068
3653,46,-63,1062
3654,-14,-101,1087
3655,23,-57,1048
3656,-11,-62,1057
3657,17,-68,1040
3658,15,-63,1046
3659,17,-61,1016
3660,33,-41,1024
3661,24,-77,1017
3662,65,-41,989
3663,27,-65,1003
3664,49,-59,983
3665,48,-60,980
3666,40,-61,993
3667,42,-57,980
3668,40,-55,1013
3669,35,-81,1020
3670,17,-58,1018
3671,33,-71,1025
3672,28,-72,1017
3673,11,-92,1028
3674,17,-88,1040
3675,8,-95,1047
3676,17,-87,1035
3677,7,-79,1037
3678,34,-61,1049
3679,2,-76,1038
3680,20,-58,1048
3681,6,-54,1022
3682,33,-40,1029
3683,36,-61,1043
3684,23,-43,1029
3685,43,-36,1035
3686,27,-64,1027
3687,28,-59,1057
3688,31,-48,1035
3689,29,-57,1042
3690,42,-54,1052
3691,23,-85,1048
3692,52,-68,1040
3693,20,-88,1043
3694,36,-53,1007
3695,9,-108,1007
3696,32,-81,1006
3697,11,-96,1002
3698,59,-62,979
3699,21,-77,995
3700,7,-68,992
3701,28,-63,991
3702,5,-78,970
3703,10,-73,979
3704,20,-69,978
3705,5,-63,994
3706,37,-51,1015
3707,42,-53,1003
3708,24,-61,1006
3709,36,-54,1031
3710,49,-65,1007
3711,46,-90,1034
3712,29,-69,1021
3713,65,-64,1034
3714,33,-87,1049
3715,27,-72,1029
3716,18,-87,1039
3717,-3,-90,1044
3718,8,-88,1052
3719,2,-67,1030
3720,-11,-80,1053
3721,0,-69,1061
3722,20,-35,1015
3723,-6,-73,1030
3724,17,-38,1007
3725,28,-47,1003
3726,-2,-66,999
3727,48,-41,972
3728,12,-71,985
3729,45,-32,956
3730,36,-61,959
3731,37,-46,947
3732,36,-72,975
3733,43,-79,968
3734,48,-60,998
3735,15,-107,999
3736,28,-68,994
3737,5,-78,1025
3738,-3,-91,1056
3739,0,-84,1047
3740,3,-85,1066
3741,21,-73,1057
3742,9,-50,1050
3743,37,-63,1029
3744,38,-44,1034
3745,35,-77,1032
3746,35,-50,1012
3747,51,-45,1025
3748,58,-51,996
3749,25,-58,1011
3750,60,-55,996
3751,35,-48,1014
3752,42,-69,1018
3753,10,-99,1030
3754,39,-68,1034
3755,2,-91,1066
3756,8,-80,1057
3757,14,-57,1019
3758,-11,-86,1037
3759,-1,-61,1022
3760,6,-68,1013
3761,10,-76,997
3762,40,-46,966
3763,23,-52,964
3764,49,-53,964
3765,37,-59,988
3766,63,-59,958
3767,47,-63,979
3768,40,-42,975
3769,47,-62,1006
3770,43,-63,1021
3771,45,-61,1023
3772,28,-63,1052
3773,13,-88,1054
3774,15,-69,1053
3775,3,-90,1070
3776,17,-73,1073
3777,0,-85,1069
3778,28,-64,1042
3779,4,-72,1041
3780,22,-83,1034
3781,40,-59,1022
3782,27,-68,1005
3783,26,-67,1020
3784,47,-55,1017
3785,43,-73,1024
3786,26,-58,1019
3787,48,-57,1013
3788,23,-62,1016
3789,50,-42,990
3790,20,-63,1024
3791,13,-57,978
3792,40,-46,982
3793,19,-62,990
3794,19,-72,980
3795,15,-61,991
3796,-9,-83,1011
3797,24,-66,1017
3798,8,-75,998
3799,21,-65,1006
3800,9,-78,1049
3801,36,-62,1058
3802,34,-83,1070
3803,49,-67,1060
3804,48,-67,1058
3805,41,-61,1067
3806,37,-59,1071
3807,22,-47,1041
3808,44,-60,1039
3809,41,-57,1009
3810,30,-51,1030
3811,27,-47,1020
3812,13,-86,1012
3813,22,-52,1026
3814,7,-63,1008
3815,20,-65,1023
3816,17,-61,1001
3817,11,-92,1029
3818,20,-73,1020
3819,19,-82,986
3820,29,-74,1014
3821,28,-72,1016
3822,25,-57,996
3823,30,-63,998
3824,28,-60,1007
3825,25,-55,1010
3826,18,-73,1012
3827,28,-64,1010
3828,29,-60,1016
3829,31,-69,1007
3830,35,-52,1037
3831,37,-45,1032
3832,19,-89,1068
3833,22,-70,1067
3834,23,-45,1049
3835,20,-68,1051
3836,7,-58,1053
3837,34,-78,1051
3838,18,-58,1030
3839,9,-92,1061
3840,24,-59,1015
3841,46,-68,1028
3842,15,-83,1029
3843,33,-77,1017
3844,29,-63,1028
3845,39,-71,1014
3846,20,-65,1022
3847,38,-82,1027
3848,19,-79,1047
3849,25,-51,1038
3850,14,-89,1048
3851,30,-53,1037
3852,10,-59,1051
3853,24,-53,1023
3854,30,-61,1008
3855,39,-55,991
3856,34,-62,971
3857,57,-75,1002
3858,50,-54,986
3859,53,-56,987
3860,21,-58,989
3861,27,-75,1001
3862,31,-61,1016
3863,15,-75,1018
3864,32,-60,1033
3865,7,-92,1059
3866,17,-68,1050
3867,21,-65,1050
3868,15,-100,1074
3869,13,-65,1055
3870,47,-71,1036
3871,21,-82,1057
3872,39,-47,1029
3873,29,-43,1010
3874,15,-60,998
3875,55,-30,1001
3876,29,-48,992
3877,23,-62,1006
3878,48,-56,1042
3879,27,-69,997
3880,53,-70,1015
3881,36,-80,1011
3882,22,-80,1039
3883,42,-81,1023
3884,0,-85,1025
3885,14,-70,993
3886,6,-64,991
3887,-11,-71,988
3888,27,-78,1005
3889,14,-76,1014
3890,30,-73,986
3891,31,-70,975
3892,35,-57,997
3893,20,-68,1008
3894,47,-52,1031
3895,34,-61,1052
3896,43,-65,1046
3897,28,-84,1068
3898,23,-63,1039
3899,23,-59,1055
3900,22,-76,1057
3901,30,-61,1057
3902,5,-67,1055
3903,27,-71,1025
3904,24,-54,1014
3905,31,-72,1023
3906,22,-64,1008
3907,24,-57,991
3908,14,-76,1009
3909,31,-70,1004
3910,11,-85,1018
3911,34,-56,985
3912,2,-77,986
3913,25,-57,971
3914,20,-51,975
3915,16,-68,1006
3916,30,-53,993
3917,30,-73,1010
3918,36,-62,1015
3919,45,-70,1009
3920,24,-53,1002
3921,43,-79,1009
3922,35,-54,1031
3923,25,-76,1054
3924,19,-67,1040
3925,19,-69,1047
3926,31,-84,1053
3927,19,-71,1045
3928,21,-59,1053
3929,14,-72,1048
3930,23,-70,1029
3931,10,-74,1028
3932,23,-61,1004
3933,17,-65,1004
3934,19,-58,974
3935,22,-89,984
3936,22,-62,988
3937,37,-54,991
3938,25,-75,984
3939,45,-56,973
3940,36,-73,988
3941,14,-58,1005
3942,40,-58,984
3943,12,-83,1016
3944,33,-53,1013
3945,24,-75,990
3946,8,-82,1036
3947,30,-70,1007
3948,16,-70,998
3949,30,-77,1019
3950,24,-67,1025
3951,40,-65,1051
3952,33,-62,1033
3953,26,-93,1039
3954,37,-56,1015
3955,24,-81,1014
3956,21,-57,1031
3957,26,-59,1021
3958,31,-53,1046
3959,15,-59,1022
3960,34,-61,1016
3961,19,-58,1015
3962,29,-65,1001
3963,45,-51,1023
3964,15,-71,1026
3965,41,-59,1000
3966,31,-68,1010
3967,23,-54,1018
